User,Accuracy,Threshold,LearningRate,Discount,Algorithm,StateAccuracy,Reward
pro13_ace_p4,0.7454545454545455,0.05,,,Naive,0,
pro13_ace_p4,0.7307692307692307,0.1,,,Naive,0,
pro13_ace_p4,0.7608695652173914,0.2,,,Naive,0,
pro13_ace_p4,0.775,0.3,,,Naive,0,
pro13_ace_p4,0.8235294117647058,0.4,,,Naive,0,
pro13_ace_p4,0.8214285714285714,0.5,,,Naive,0,
pro13_ace_p4,0.8181818181818181,0.6,,,Naive,0,
pro13_ace_p4,0.75,0.7,,,Naive,0,
pro13_ace_p4,0.7,0.8,,,Naive,0,
pro13_ace_p4,0.75,0.9,,,Naive,0,
pro15_ade_p4,0.3709677419354839,0.05,,,Naive,0,
pro15_ade_p4,0.3559322033898305,0.1,,,Naive,0,
pro15_ade_p4,0.38461538461538464,0.2,,,Naive,0,
pro15_ade_p4,0.35555555555555557,0.3,,,Naive,0,
pro15_ade_p4,0.358974358974359,0.4,,,Naive,0,
pro15_ade_p4,0.375,0.5,,,Naive,0,
pro15_ade_p4,0.4,0.6,,,Naive,0,
pro15_ade_p4,0.3157894736842105,0.7,,,Naive,0,
pro15_ade_p4,0.4166666666666667,0.8,,,Naive,0,
pro15_ade_p4,0.6,0.9,,,Naive,0,
pro17_ace_p4,0.64,0.05,,,Naive,0,
pro17_ace_p4,0.6325301204819277,0.1,,,Naive,0,
pro17_ace_p4,0.6190476190476191,0.2,,,Naive,0,
pro17_ace_p4,0.6124031007751938,0.3,,,Naive,0,
pro17_ace_p4,0.6363636363636364,0.4,,,Naive,0,
pro17_ace_p4,0.6373626373626373,0.5,,,Naive,0,
pro17_ace_p4,0.6301369863013698,0.6,,,Naive,0,
pro17_ace_p4,0.5370370370370371,0.7,,,Naive,0,
pro17_ace_p4,0.4722222222222222,0.8,,,Naive,0,
pro17_ace_p4,0.5882352941176471,0.9,,,Naive,0,
pro18_adf_p4,0.3114754098360656,0.05,,,Naive,0,
pro18_adf_p4,0.29310344827586204,0.1,,,Naive,0,
pro18_adf_p4,0.3137254901960784,0.2,,,Naive,0,
pro18_adf_p4,0.2444444444444444,0.3,,,Naive,0,
pro18_adf_p4,0.15789473684210525,0.4,,,Naive,0,
pro18_adf_p4,0.16129032258064516,0.5,,,Naive,0,
pro18_adf_p4,0.2,0.6,,,Naive,0,
pro18_adf_p4,0.22222222222222224,0.7,,,Naive,0,
pro18_adf_p4,0.08333333333333333,0.8,,,Naive,0,
pro18_adf_p4,0.2,0.9,,,Naive,0,
pro20_ade_p4,0.6118421052631579,0.05,,,Naive,0,
pro20_ade_p4,0.6111111111111112,0.1,,,Naive,0,
pro20_ade_p4,0.6171875,0.2,,,Naive,0,
pro20_ade_p4,0.6160714285714286,0.3,,,Naive,0,
pro20_ade_p4,0.5833333333333334,0.4,,,Naive,0,
pro20_ade_p4,0.5949367088607594,0.5,,,Naive,0,
pro20_ade_p4,0.6349206349206349,0.6,,,Naive,0,
pro20_ade_p4,0.5957446808510638,0.7,,,Naive,0,
pro20_ade_p4,0.6774193548387096,0.8,,,Naive,0,
pro20_ade_p4,0.6666666666666666,0.9,,,Naive,0,
