User_Index,Interaction,Value,Time,Reward,Action,Attribute,State,High-Level-State,Task
0,mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1602170513836,0.8777777777777778,modify-1,"['None', 'None', 'Title']","[0, 16, 16]",Foraging,p1
2,mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Major_Genre-nominal-y",1602170527375,0.6555555555555556,modify-1,"['Major_Genre', 'None', 'None']","[10, 16, 16]",Foraging,p1
6,mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Director-nominal-y",1602170535448,0.5722222222222222,same,"['Director', 'None', 'None']","[12, 16, 16]",Foraging,p1
9,mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Director-nominal-y",1602170536281,0.5722222222222222,modify-1,"['Director', 'None', 'None']","[12, 16, 16]",Foraging,p1
11,mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Creative_Type-nominal-y",1602170536949,1.1,same,"['Creative_Type', 'None', 'None']","[11, 16, 16]",Foraging,p1
12,added chart to bookmark,"mark:bar;encoding:-quantitative-x<aggregate>count,Creative_Type-nominal-y",1602170538058,1.1,modify-1,"['Creative_Type', 'None', 'None']","[11, 16, 16]",Sensemaking,p1
13,mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Director-nominal-y",1602170538816,0.5722222222222222,modify-1,"['Director', 'None', 'None']","[12, 16, 16]",Foraging,p1
27,mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Major_Genre-nominal-y",1602170553597,0.6555555555555556,same,"['Major_Genre', 'None', 'None']","[10, 16, 16]",Foraging,p1
28,mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Major_Genre-nominal-y",1602170554264,0.6555555555555556,same,"['Major_Genre', 'None', 'None']","[10, 16, 16]",Foraging,p1
29,mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Major_Genre-nominal-y",1602170561202,0.6555555555555556,same,"['Major_Genre', 'None', 'None']","[10, 16, 16]",Foraging,p1
37,mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Major_Genre-nominal-y",1602170566372,0.6555555555555556,same,"['Major_Genre', 'None', 'None']","[10, 16, 16]",Foraging,p1
38,mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Major_Genre-nominal-y",1602170567744,0.6555555555555556,same,"['Major_Genre', 'None', 'None']","[10, 16, 16]",Foraging,p1
39,mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Major_Genre-nominal-y",1602170577346,0.6555555555555556,same,"['Major_Genre', 'None', 'None']","[10, 16, 16]",Foraging,p1
40,mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Major_Genre-nominal-y",1602170578215,0.6555555555555556,modify-1,"['Major_Genre', 'None', 'None']","[10, 16, 16]",Foraging,p1
41,mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Release_Date-nominal-y",1602170578980,0.5722222222222222,modify-1,"['None', 'None', 'Release_Date']","[5, 16, 16]",Foraging,p1
43,mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Source-nominal-y",1602170597994,1.0722222222222222,modify-1,"['None', 'None', 'Source']","[9, 16, 16]",Foraging,p1
