Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward,Epsilon
ActorCritic,pro20_ade_p1,0.8,0.001,0.05,1,0.75,"[None, None, None]",0,0
ActorCritic,pro20_ade_p1,0.9,0.001,0.2,1,0.5,"[None, None, None]",0,0
ActorCritic,pro18_adf_p1,0.05,0.0001,0.05,1,0.5,"[None, None, None]",0,0
ActorCritic,pro18_adf_p1,0.1,0.0001,0.05,1,0.5777777777777777,"[None, None, None]",0,0
ActorCritic,pro18_adf_p1,0.2,0.001,0.9,1,0.575,"[None, None, None]",0,0
ActorCritic,pro18_adf_p1,0.3,0.1,0.05,1,0.5428571428571428,"[None, None, None]",0,0
ActorCritic,pro18_adf_p1,0.4,0.0001,0.9,1,0.43333333333333335,"[None, None, None]",0,0
ActorCritic,pro18_adf_p1,0.5,0.0001,0.99,1,0.36,"[None, None, None]",0,0
ActorCritic,pro18_adf_p1,0.6,0.001,0.05,1,0.35,"[None, None, None]",0,0
ActorCritic,pro18_adf_p1,0.7,0.001,0.1,1,0.26666666666666666,"[None, None, None]",0,0
ActorCritic,pro18_adf_p1,0.8,0.1,0.99,1,0.4,"[None, None, None]",0,0
ActorCritic,pro18_adf_p1,0.9,0.1,0.1,1,0.6,"[None, None, None]",0,0
ActorCritic,pro17_ace_p1,0.05,0.1,0.5,1,0.6666666666666666,"[None, None, None]",0,0
ActorCritic,pro17_ace_p1,0.1,0.0001,0.8,1,0.7083333333333334,"[None, None, None]",0,0
ActorCritic,pro17_ace_p1,0.2,0.0001,0.9,1,0.6046511627906976,"[None, None, None]",0,0
ActorCritic,pro17_ace_p1,0.3,0.1,0.9,1,0.7631578947368421,"[None, None, None]",0,0
ActorCritic,pro17_ace_p1,0.4,0.1,0.5,1,0.78125,"[None, None, None]",0,0
ActorCritic,pro17_ace_p1,0.5,0.001,0.2,1,0.7407407407407407,"[None, None, None]",0,0
ActorCritic,pro17_ace_p1,0.6,0.0001,0.1,1,0.6818181818181818,"[None, None, None]",0,0
ActorCritic,pro17_ace_p1,0.7,0.001,0.05,1,0.6875,"[None, None, None]",0,0
ActorCritic,pro17_ace_p1,0.8,0.001,0.2,1,0.8181818181818182,"[None, None, None]",0,0
ActorCritic,pro17_ace_p1,0.9,0.0001,0.99,1,1.0,"[None, None, None]",0,0
ActorCritic,pro23_acf_p1,0.05,0.0001,0.5,1,0.1320754716981132,"[None, None, None]",0,0
ActorCritic,pro23_acf_p1,0.1,0.0001,0.2,1,0.7,"[None, None, None]",0,0
ActorCritic,pro23_acf_p1,0.2,0.1,0.5,1,0.7727272727272727,"[None, None, None]",0,0
ActorCritic,pro23_acf_p1,0.3,0.001,0.1,1,0.7435897435897436,"[None, None, None]",0,0
ActorCritic,pro23_acf_p1,0.4,0.001,0.5,1,0.7272727272727273,"[None, None, None]",0,0
ActorCritic,pro23_acf_p1,0.5,0.0001,0.99,1,0.7142857142857143,"[None, None, None]",0,0
ActorCritic,pro23_acf_p1,0.6,0.0001,0.9,1,0.7272727272727273,"[None, None, None]",0,0
ActorCritic,pro23_acf_p1,0.7,0.0001,0.99,1,0.7058823529411765,"[None, None, None]",0,0
ActorCritic,pro23_acf_p1,0.8,0.001,0.2,1,0.7272727272727273,"[None, None, None]",0,0
ActorCritic,pro23_acf_p1,0.9,0.5,0.05,1,0.8333333333333334,"[None, None, None]",0,0
ActorCritic,pro3_ace_p1,0.05,0.0001,0.2,1,0.2,"[None, None, None]",0,0
ActorCritic,pro3_ace_p1,0.1,0.0001,0.05,1,0.5714285714285714,"[None, None, None]",0,0
ActorCritic,pro3_ace_p1,0.2,0.001,0.2,1,0.48,"[None, None, None]",0,0
ActorCritic,pro3_ace_p1,0.3,0.0001,0.5,1,0.5,"[None, None, None]",0,0
ActorCritic,pro3_ace_p1,0.4,0.0001,0.05,1,0.5789473684210527,"[None, None, None]",0,0
ActorCritic,pro3_ace_p1,0.5,0.0001,0.8,1,0.5,"[None, None, None]",0,0
ActorCritic,pro3_ace_p1,0.6,0.0001,0.99,1,0.5384615384615384,"[None, None, None]",0,0
ActorCritic,pro3_ace_p1,0.7,0.0001,0.2,1,0.5,"[None, None, None]",0,0
ActorCritic,pro3_ace_p1,0.8,0.001,0.5,1,0.7142857142857143,"[None, None, None]",0,0
ActorCritic,pro3_ace_p1,0.9,0.001,0.9,1,0.5,"[None, None, None]",0,0
ActorCritic,pro22_ade_p1,0.05,0.0001,0.5,1,0.676923076923077,"[None, None, None]",0,0
ActorCritic,pro22_ade_p1,0.1,0.0001,0.2,1,0.6774193548387096,"[None, None, None]",0,0
ActorCritic,pro22_ade_p1,0.2,0.001,0.05,1,0.6909090909090909,"[None, None, None]",0,0
ActorCritic,pro22_ade_p1,0.3,0.1,0.1,1,0.7291666666666666,"[None, None, None]",0,0
ActorCritic,pro22_ade_p1,0.4,0.0001,0.1,1,0.6829268292682927,"[None, None, None]",0,0
ActorCritic,pro22_ade_p1,0.5,0.001,0.1,1,0.6764705882352942,"[None, None, None]",0,0
ActorCritic,pro22_ade_p1,0.6,0.1,0.2,1,0.6785714285714286,"[None, None, None]",0,0
ActorCritic,pro22_ade_p1,0.7,0.001,0.5,1,0.7619047619047619,"[None, None, None]",0,0
ActorCritic,pro22_ade_p1,0.8,0.0001,0.1,1,1.0,"[None, None, None]",0,0
ActorCritic,pro22_ade_p1,0.9,0.0001,0.1,1,1.0,"[None, None, None]",0,0
ActorCritic,pro31_adf_p1,0.05,0.0001,0.8,1,0.3,"[None, None, None]",0,0
ActorCritic,pro31_adf_p1,0.1,0.001,0.5,1,0.6808510638297872,"[None, None, None]",0,0
ActorCritic,pro31_adf_p1,0.2,0.0001,0.8,1,0.7142857142857143,"[None, None, None]",0,0
ActorCritic,pro31_adf_p1,0.3,0.001,0.99,1,0.6756756756756757,"[None, None, None]",0,0
ActorCritic,pro31_adf_p1,0.4,0.001,0.2,1,0.71875,"[None, None, None]",0,0
ActorCritic,pro31_adf_p1,0.5,0.001,0.2,1,0.8076923076923077,"[None, None, None]",0,0
ActorCritic,pro31_adf_p1,0.6,0.001,0.5,1,0.7619047619047619,"[None, None, None]",0,0
ActorCritic,pro31_adf_p1,0.7,0.0001,0.5,1,0.6875,"[None, None, None]",0,0
ActorCritic,pro31_adf_p1,0.8,0.001,0.1,1,0.7272727272727273,"[None, None, None]",0,0
ActorCritic,pro31_adf_p1,0.9,0.0001,0.1,1,0.8333333333333334,"[None, None, None]",0,0
ActorCritic,stu11_adf_p1,0.05,0.0001,0.1,1,0.625,"[None, None, None]",0,0
ActorCritic,stu11_adf_p1,0.1,0.0001,0.05,1,0.6086956521739131,"[None, None, None]",0,0
ActorCritic,stu11_adf_p1,0.2,0.0001,0.2,1,0.55,"[None, None, None]",0,0
ActorCritic,stu11_adf_p1,0.3,0.0001,0.05,1,0.3888888888888889,"[None, None, None]",0,0
ActorCritic,stu11_adf_p1,0.4,0.001,0.05,1,0.13333333333333333,"[None, None, None]",0,0
ActorCritic,stu11_adf_p1,0.5,0.0001,0.1,1,0.6923076923076923,"[None, None, None]",0,0
ActorCritic,stu11_adf_p1,0.6,0.01,0.1,1,0.2,"[None, None, None]",0,0
ActorCritic,stu11_adf_p1,0.7,0.1,0.1,1,0.25,"[None, None, None]",0,0
ActorCritic,stu11_adf_p1,0.8,0.001,0.99,1,0.6,"[None, None, None]",0,0
ActorCritic,stu11_adf_p1,0.9,0.001,0.9,1,0.6666666666666666,"[None, None, None]",0,0
ActorCritic,stu13_acf_p1,0.05,0.001,0.05,1,0.7368421052631579,"[None, None, None]",0,0
ActorCritic,stu13_acf_p1,0.1,0.001,0.8,1,0.16666666666666666,"[None, None, None]",0,0
ActorCritic,stu13_acf_p1,0.2,0.01,0.05,1,0.125,"[None, None, None]",0,0
ActorCritic,stu13_acf_p1,0.3,0.0001,0.8,1,0.6428571428571429,"[None, None, None]",0,0
ActorCritic,stu13_acf_p1,0.4,0.1,0.9,1,0.6666666666666666,"[None, None, None]",0,0
ActorCritic,stu13_acf_p1,0.5,0.0001,0.99,1,0.6,"[None, None, None]",0,0
ActorCritic,stu13_acf_p1,0.6,0.001,0.9,1,0.625,"[None, None, None]",0,0
ActorCritic,stu13_acf_p1,0.7,0.0001,0.05,1,0.6666666666666666,"[None, None, None]",0,0
ActorCritic,stu13_acf_p1,0.8,0.0001,0.1,1,0.75,"[None, None, None]",0,0
ActorCritic,stu13_acf_p1,0.9,0.001,0.1,1,0.5,"[None, None, None]",0,0
ActorCritic,pro9_acf_p1,0.05,0.0001,0.9,1,0.5428571428571428,"[None, None, None]",0,0
ActorCritic,pro9_acf_p1,0.1,0.1,0.8,1,0.6363636363636364,"[None, None, None]",0,0
ActorCritic,pro9_acf_p1,0.2,0.0001,0.9,1,0.13793103448275862,"[None, None, None]",0,0
ActorCritic,pro9_acf_p1,0.3,0.5,0.05,1,0.07692307692307693,"[None, None, None]",0,0
ActorCritic,pro9_acf_p1,0.4,0.0001,0.5,1,0.09090909090909091,"[None, None, None]",0,0
ActorCritic,pro9_acf_p1,0.5,0.1,0.8,1,0.7222222222222222,"[None, None, None]",0,0
ActorCritic,pro9_acf_p1,0.6,0.0001,0.2,1,0.7333333333333333,"[None, None, None]",0,0
ActorCritic,pro9_acf_p1,0.7,0.0001,0.05,1,0.6363636363636364,"[None, None, None]",0,0
ActorCritic,pro9_acf_p1,0.8,0.001,0.5,1,0.5,"[None, None, None]",0,0
ActorCritic,pro9_acf_p1,0.9,0.001,0.5,1,0.5,"[None, None, None]",0,0
ActorCritic,pro21_ade_p1,0.05,0.001,0.5,1,0.8255813953488372,"[None, None, None]",0,0
ActorCritic,pro21_ade_p1,0.1,0.001,0.9,1,0.8395061728395061,"[None, None, None]",0,0
ActorCritic,pro21_ade_p1,0.2,0.001,0.8,1,0.8194444444444444,"[None, None, None]",0,0
ActorCritic,pro21_ade_p1,0.3,0.0001,0.1,1,0.7936507936507936,"[None, None, None]",0,0
ActorCritic,pro21_ade_p1,0.4,0.0001,0.1,1,0.7962962962962963,"[None, None, None]",0,0
ActorCritic,pro21_ade_p1,0.5,0.1,0.5,1,0.7777777777777778,"[None, None, None]",0,0
ActorCritic,pro21_ade_p1,0.6,0.001,0.05,1,0.8611111111111112,"[None, None, None]",0,0
ActorCritic,pro21_ade_p1,0.7,0.1,0.9,1,0.9642857142857143,"[None, None, None]",0,0
ActorCritic,pro21_ade_p1,0.8,0.0001,0.1,1,0.9444444444444444,"[None, None, None]",0,0
ActorCritic,pro21_ade_p1,0.9,0.0001,0.5,1,0.8888888888888888,"[None, None, None]",0,0
ActorCritic,stu17_ace_p1,0.05,0.0001,0.05,1,0.5,"[None, None, None]",0,0
ActorCritic,stu17_ace_p1,0.1,0.0001,0.1,1,0.5,"[None, None, None]",0,0
ActorCritic,stu17_ace_p1,0.2,0.0001,0.05,1,0.7142857142857143,"[None, None, None]",0,0
ActorCritic,stu17_ace_p1,0.3,0.0001,0.1,1,0.8333333333333334,"[None, None, None]",0,0
ActorCritic,stu17_ace_p1,0.4,0.1,0.99,1,0.4,"[None, None, None]",0,0
ActorCritic,stu17_ace_p1,0.5,0.0001,0.5,1,0.5,"[None, None, None]",0,0
ActorCritic,stu17_ace_p1,0.6,0.0001,0.8,1,0.5,"[None, None, None]",0,0
ActorCritic,stu17_ace_p1,0.7,0.0001,0.2,1,0.3333333333333333,"[None, None, None]",0,0
ActorCritic,stu17_ace_p1,0.8,0.1,0.8,1,0.5,"[None, None, None]",0,0
ActorCritic,stu17_ace_p1,0.9,0.0001,0.9,1,0.0,"[None, None, None]",0,0
ActorCritic,stu15_ade_p1,0.05,0.0001,0.1,1,0.7666666666666667,"[None, None, None]",0,0
ActorCritic,stu15_ade_p1,0.1,0.001,0.5,1,0.21428571428571427,"[None, None, None]",0,0
ActorCritic,stu15_ade_p1,0.2,0.001,0.2,1,0.12,"[None, None, None]",0,0
ActorCritic,stu15_ade_p1,0.3,0.0001,0.2,1,0.8636363636363636,"[None, None, None]",0,0
ActorCritic,stu15_ade_p1,0.4,0.01,0.9,1,0.05263157894736842,"[None, None, None]",0,0
ActorCritic,stu15_ade_p1,0.5,0.0001,0.9,1,0.0625,"[None, None, None]",0,0
ActorCritic,stu15_ade_p1,0.6,0.0001,0.2,1,0.9230769230769231,"[None, None, None]",0,0
ActorCritic,stu15_ade_p1,0.7,0.0001,0.1,1,0.9,"[None, None, None]",0,0
ActorCritic,stu15_ade_p1,0.8,0.001,0.2,1,1.0,"[None, None, None]",0,0
ActorCritic,stu15_ade_p1,0.9,0.001,0.5,1,1.0,"[None, None, None]",0,0
ActorCritic,stu10_acf_p1,0.05,0.0001,0.8,1,0.631578947368421,"[None, None, None]",0,0
ActorCritic,stu10_acf_p1,0.1,0.01,0.05,1,0.6111111111111112,"[None, None, None]",0,0
ActorCritic,stu10_acf_p1,0.2,0.0001,0.1,1,0.5833333333333334,"[None, None, None]",0,0
ActorCritic,stu10_acf_p1,0.3,0.001,0.2,1,0.5476190476190477,"[None, None, None]",0,0
ActorCritic,stu10_acf_p1,0.4,0.1,0.05,1,0.5,"[None, None, None]",0,0
ActorCritic,stu10_acf_p1,0.5,0.0001,0.99,1,0.43333333333333335,"[None, None, None]",0,0
ActorCritic,stu10_acf_p1,0.6,0.1,0.05,1,0.4166666666666667,"[None, None, None]",0,0
ActorCritic,stu10_acf_p1,0.7,0.001,0.1,1,0.2777777777777778,"[None, None, None]",0,0
ActorCritic,stu10_acf_p1,0.8,0.0001,0.5,1,0.3333333333333333,"[None, None, None]",0,0
ActorCritic,stu10_acf_p1,0.9,0.0001,0.9,1,0.5,"[None, None, None]",0,0
ActorCritic,pro5_adf_p1,0.05,0.0001,0.05,1,0.6212121212121212,"[None, None, None]",0,0
ActorCritic,pro5_adf_p1,0.1,0.0001,0.8,1,0.6666666666666666,"[None, None, None]",0,0
ActorCritic,pro5_adf_p1,0.2,0.0001,0.9,1,0.44642857142857145,"[None, None, None]",0,0
ActorCritic,pro5_adf_p1,0.3,0.0001,0.05,1,0.673469387755102,"[None, None, None]",0,0
ActorCritic,pro5_adf_p1,0.4,0.001,0.05,1,0.6428571428571429,"[None, None, None]",0,0
ActorCritic,pro5_adf_p1,0.5,0.5,0.9,1,0.7142857142857143,"[None, None, None]",0,0
ActorCritic,pro5_adf_p1,0.6,0.01,0.5,1,0.75,"[None, None, None]",0,0
ActorCritic,pro5_adf_p1,0.7,0.01,0.5,1,0.7619047619047619,"[None, None, None]",0,0
ActorCritic,pro5_adf_p1,0.8,0.0001,0.9,1,0.7142857142857143,"[None, None, None]",0,0
ActorCritic,pro5_adf_p1,0.9,0.001,0.05,1,0.8571428571428571,"[None, None, None]",0,0
ActorCritic,stu21_ace_p1,0.05,0.0001,0.2,1,0.45,"[None, None, None]",0,0
ActorCritic,stu21_ace_p1,0.1,0.1,0.1,1,0.631578947368421,"[None, None, None]",0,0
ActorCritic,stu21_ace_p1,0.2,0.0001,0.05,1,0.5882352941176471,"[None, None, None]",0,0
ActorCritic,stu21_ace_p1,0.3,0.001,0.5,1,0.4666666666666667,"[None, None, None]",0,0
ActorCritic,stu21_ace_p1,0.4,0.1,0.99,1,0.46153846153846156,"[None, None, None]",0,0
ActorCritic,stu21_ace_p1,0.5,0.001,0.05,1,0.45454545454545453,"[None, None, None]",0,0
ActorCritic,stu21_ace_p1,0.6,0.0001,0.5,1,0.4444444444444444,"[None, None, None]",0,0
ActorCritic,stu21_ace_p1,0.7,0.01,0.05,1,0.42857142857142855,"[None, None, None]",0,0
ActorCritic,stu21_ace_p1,0.8,0.0001,0.8,1,0.6,"[None, None, None]",0,0
ActorCritic,stu21_ace_p1,0.9,0.001,0.1,1,0.0,"[None, None, None]",0,0
ActorCritic,pro29_ace_p1,0.05,0.001,0.1,1,0.6170212765957447,"[None, None, None]",0,0
ActorCritic,pro29_ace_p1,0.1,0.0001,0.1,1,0.6067415730337079,"[None, None, None]",0,0
ActorCritic,pro29_ace_p1,0.2,0.001,0.8,1,0.5822784810126582,"[None, None, None]",0,0
ActorCritic,pro29_ace_p1,0.3,0.0001,0.1,1,0.5797101449275363,"[None, None, None]",0,0
ActorCritic,pro29_ace_p1,0.4,0.001,0.8,1,0.559322033898305,"[None, None, None]",0,0
ActorCritic,pro29_ace_p1,0.5,0.1,0.99,1,0.6530612244897959,"[None, None, None]",0,0
ActorCritic,pro29_ace_p1,0.6,0.001,0.9,1,0.7,"[None, None, None]",0,0
ActorCritic,pro29_ace_p1,0.7,0.0001,0.1,1,0.8,"[None, None, None]",0,0
ActorCritic,pro29_ace_p1,0.8,0.001,0.8,1,0.8,"[None, None, None]",0,0
ActorCritic,pro29_ace_p1,0.9,0.1,0.99,1,0.8,"[None, None, None]",0,0
ActorCritic,stu24_ace_p1,0.05,0.001,0.2,1,0.6190476190476191,"[None, None, None]",0,0
ActorCritic,stu24_ace_p1,0.1,0.001,0.1,1,0.6,"[None, None, None]",0,0
ActorCritic,stu24_ace_p1,0.2,0.0001,0.99,1,0.6111111111111112,"[None, None, None]",0,0
ActorCritic,stu24_ace_p1,0.3,0.0001,0.99,1,0.6875,"[None, None, None]",0,0
ActorCritic,stu24_ace_p1,0.4,0.001,0.8,1,0.21428571428571427,"[None, None, None]",0,0
ActorCritic,stu24_ace_p1,0.5,0.0001,0.1,1,0.18181818181818182,"[None, None, None]",0,0
ActorCritic,stu24_ace_p1,0.6,0.0001,0.8,1,0.2222222222222222,"[None, None, None]",0,0
ActorCritic,stu24_ace_p1,0.7,0.0001,0.9,1,0.0,"[None, None, None]",0,0
ActorCritic,stu24_ace_p1,0.8,0.0001,0.99,1,1.0,"[None, None, None]",0,0
ActorCritic,stu24_ace_p1,0.9,0.0001,0.1,1,1.0,"[None, None, None]",0,0
ActorCritic,stu29_ade_p1,0.05,0.0001,0.2,1,0.875,"[None, None, None]",0,0
ActorCritic,stu29_ade_p1,0.1,0.0001,0.2,1,0.13333333333333333,"[None, None, None]",0,0
ActorCritic,stu29_ade_p1,0.2,0.0001,0.5,1,0.8461538461538461,"[None, None, None]",0,0
ActorCritic,stu29_ade_p1,0.3,0.001,0.8,1,0.8333333333333334,"[None, None, None]",0,0
ActorCritic,stu29_ade_p1,0.4,0.0001,0.99,1,1.0,"[None, None, None]",0,0
ActorCritic,stu29_ade_p1,0.5,0.0001,0.2,1,1.0,"[None, None, None]",0,0
ActorCritic,stu29_ade_p1,0.6,0.0001,0.1,1,1.0,"[None, None, None]",0,0
ActorCritic,stu29_ade_p1,0.7,0.1,0.1,1,1.0,"[None, None, None]",0,0
ActorCritic,stu29_ade_p1,0.8,0.001,0.05,1,1.0,"[None, None, None]",0,0
ActorCritic,stu29_ade_p1,0.9,0.0001,0.05,1,1.0,"[None, None, None]",0,0
ActorCritic,stu30_adf_p1,0.05,0.0001,0.1,1,0.7142857142857143,"[None, None, None]",0,0
ActorCritic,stu30_adf_p1,0.1,0.0001,0.2,1,0.6923076923076923,"[None, None, None]",0,0
ActorCritic,stu30_adf_p1,0.2,0.0001,0.99,1,0.75,"[None, None, None]",0,0
ActorCritic,stu30_adf_p1,0.3,0.1,0.2,1,0.8,"[None, None, None]",0,0
ActorCritic,stu30_adf_p1,0.4,0.0001,0.1,1,0.7777777777777778,"[None, None, None]",0,0
ActorCritic,stu30_adf_p1,0.5,0.0001,0.2,1,0.2857142857142857,"[None, None, None]",0,0
ActorCritic,stu30_adf_p1,0.6,0.001,0.8,1,1.0,"[None, None, None]",0,0
ActorCritic,stu30_adf_p1,0.7,0.0001,0.1,1,1.0,"[None, None, None]",0,0
ActorCritic,stu30_adf_p1,0.8,0.0001,0.1,1,1.0,"[None, None, None]",0,0
ActorCritic,stu30_adf_p1,0.9,0.1,0.1,1,1.0,"[None, None, None]",0,0
ActorCritic,stu3_acf_p1,0.05,0.0001,0.05,1,0.7777777777777778,"[None, None, None]",0,0
ActorCritic,stu3_acf_p1,0.1,0.0001,0.99,1,0.6666666666666666,"[None, None, None]",0,0
ActorCritic,stu3_acf_p1,0.2,0.0001,0.5,1,0.75,"[None, None, None]",0,0
ActorCritic,stu3_acf_p1,0.3,0.0001,0.99,1,0.7142857142857143,"[None, None, None]",0,0
ActorCritic,stu3_acf_p1,0.4,0.01,0.8,1,0.8333333333333334,"[None, None, None]",0,0
ActorCritic,stu3_acf_p1,0.5,0.0001,0.1,1,0.8,"[None, None, None]",0,0
ActorCritic,stu3_acf_p1,0.6,0.1,0.1,1,0.75,"[None, None, None]",0,0
ActorCritic,stu3_acf_p1,0.7,0.0001,0.05,1,1.0,"[None, None, None]",0,0
ActorCritic,stu3_acf_p1,0.8,0.0001,0.9,1,1.0,"[None, None, None]",0,0
ActorCritic,stu3_acf_p1,0.9,0.1,0.99,1,1.0,"[None, None, None]",0,0
ActorCritic,stu36_adf_p1,0.05,0.001,0.1,1,0.2,"[None, None, None]",0,0
ActorCritic,stu36_adf_p1,0.1,0.0001,0.9,1,0.2631578947368421,"[None, None, None]",0,0
ActorCritic,stu36_adf_p1,0.2,0.001,0.2,1,0.11764705882352941,"[None, None, None]",0,0
ActorCritic,stu36_adf_p1,0.3,0.0001,0.99,1,0.3333333333333333,"[None, None, None]",0,0
ActorCritic,stu36_adf_p1,0.4,0.0001,0.8,1,0.7692307692307693,"[None, None, None]",0,0
ActorCritic,stu36_adf_p1,0.5,0.001,0.2,1,0.9090909090909091,"[None, None, None]",0,0
ActorCritic,stu36_adf_p1,0.6,0.001,0.1,1,1.0,"[None, None, None]",0,0
ActorCritic,stu36_adf_p1,0.7,0.0001,0.05,1,1.0,"[None, None, None]",0,0
ActorCritic,stu36_adf_p1,0.8,0.0001,0.5,1,1.0,"[None, None, None]",0,0
ActorCritic,stu36_adf_p1,0.9,0.0001,0.9,1,1.0,"[None, None, None]",0,0
ActorCritic,pro8_acf_p1,0.05,0.5,0.2,1,0.5471698113207547,"[None, None, None]",0,0
ActorCritic,pro8_acf_p1,0.1,0.0001,0.9,1,0.54,"[None, None, None]",0,0
ActorCritic,pro8_acf_p1,0.2,0.0001,0.1,1,0.5617977528089888,"[None, None, None]",0,0
ActorCritic,pro8_acf_p1,0.3,0.0001,0.99,1,0.5512820512820513,"[None, None, None]",0,0
ActorCritic,pro8_acf_p1,0.4,0.0001,0.8,1,0.5522388059701493,"[None, None, None]",0,0
ActorCritic,pro8_acf_p1,0.5,0.0001,0.2,1,0.5535714285714286,"[None, None, None]",0,0
ActorCritic,pro8_acf_p1,0.6,0.001,0.2,1,0.5555555555555556,"[None, None, None]",0,0
ActorCritic,pro8_acf_p1,0.7,0.001,0.5,1,0.5882352941176471,"[None, None, None]",0,0
ActorCritic,pro8_acf_p1,0.8,0.001,0.5,1,0.6086956521739131,"[None, None, None]",0,0
